Timestamp,Label,V_AB,V_AD,V_BC,V_CD,V_AC,V_BD
2026-04-20 00:30:25,BC_2,6.7,11.82,6.4,5.5,10.16,5.45
2026-04-20 00:30:26,BC_2,6.42,11.98,6.49,5.52,10.1,5.5
2026-04-20 00:30:26,BC_2,6.76,11.76,6.4,5.54,10.23,5.42
2026-04-20 00:30:27,BC_2,6.55,11.93,6.44,5.66,10.14,5.53
2026-04-20 00:30:27,BC_2,6.54,12.05,6.45,5.54,10.33,5.54
2026-04-20 00:30:27,BC_2,6.47,11.98,6.41,5.53,10.28,5.59
2026-04-20 00:30:28,BC_2,6.79,11.98,6.38,5.51,10.31,5.49
2026-04-20 00:30:28,BC_2,6.73,11.9,6.44,5.52,10.13,5.57
2026-04-20 00:30:29,BC_2,6.75,12.07,6.33,5.5,10.41,5.5
2026-04-20 00:30:29,BC_2,6.39,12.08,6.33,5.51,10.41,5.53
2026-04-20 00:30:29,BC_2,6.21,11.76,6.42,5.51,10.37,5.47
2026-04-20 00:30:30,BC_2,6.2,11.94,6.46,5.55,10.27,5.54
2026-04-20 00:30:30,BC_2,6.55,12.01,6.41,5.53,10.11,5.48
2026-04-20 00:30:31,BC_2,6.55,11.98,6.42,5.56,10.35,5.45
2026-04-20 00:30:31,BC_2,6.27,11.87,6.5,5.51,10.5,5.58
2026-04-20 00:30:31,BC_2,6.45,12.0,6.43,5.52,10.38,5.48
2026-04-20 00:30:32,BC_2,6.13,11.93,6.45,5.53,10.39,5.43
2026-04-20 00:30:32,BC_2,6.4,12.05,6.46,5.48,10.4,5.48
2026-04-20 00:30:33,BC_2,6.52,11.91,6.36,5.55,10.35,5.45
2026-04-20 00:30:33,BC_2,6.64,12.0,6.33,5.55,10.02,5.53
2026-04-20 00:30:33,BC_2,6.44,12.04,6.33,5.58,10.36,5.47
2026-04-20 00:30:34,BC_2,6.17,11.99,6.36,5.54,9.87,5.48
2026-04-20 00:30:34,BC_2,6.68,11.66,6.35,5.54,9.9,5.39
2026-04-20 00:30:35,BC_2,6.45,11.95,6.54,5.53,9.84,5.43
2026-04-20 00:30:35,BC_2,6.44,11.85,6.35,5.53,10.1,5.44
2026-04-20 00:30:35,BC_2,6.75,11.79,6.43,5.55,10.14,5.51
2026-04-20 00:30:36,BC_2,6.47,11.77,6.44,5.52,9.95,5.44
2026-04-20 00:30:36,BC_2,6.76,11.73,6.34,5.53,10.02,5.36
2026-04-20 00:30:37,BC_2,6.47,11.8,6.36,5.5,10.45,5.47
2026-04-20 00:30:37,BC_2,6.69,11.95,6.44,5.62,10.29,5.5
2026-04-20 00:30:37,BC_2,6.57,11.8,6.34,5.52,10.23,5.44
2026-04-20 00:30:38,BC_2,6.35,11.72,6.38,5.56,10.1,5.49
2026-04-20 00:30:38,BC_2,6.54,11.87,6.4,5.55,9.88,5.41
2026-04-20 00:30:39,BC_2,6.34,11.68,6.37,5.62,10.45,5.43
2026-04-20 00:30:39,BC_2,6.81,11.67,6.36,5.48,10.05,5.4
2026-04-20 00:30:39,BC_2,6.25,11.95,6.49,5.64,9.82,5.41
2026-04-20 00:30:40,BC_2,6.63,11.79,6.43,5.63,10.29,5.44
2026-04-20 00:30:40,BC_2,6.5,11.99,6.48,5.53,10.46,5.54
2026-04-20 00:30:41,BC_2,6.45,11.97,6.63,5.57,10.3,5.45
2026-04-20 00:30:41,BC_2,6.5,11.97,6.34,5.51,10.24,5.52
2026-04-20 00:30:41,BC_2,6.45,11.74,6.34,5.58,10.28,5.45
2026-04-20 00:30:42,BC_2,6.44,12.01,6.43,5.59,10.47,5.57
2026-04-20 00:30:42,BC_2,6.46,11.91,6.41,5.53,10.28,5.47
2026-04-20 00:30:43,BC_2,6.54,11.9,6.36,5.56,10.17,5.53
2026-04-20 00:30:43,BC_2,6.6,11.99,6.39,5.56,10.31,5.47
2026-04-20 00:30:43,BC_2,6.37,11.96,6.38,5.54,10.43,5.59
2026-04-20 00:30:44,BC_2,6.5,11.94,6.37,5.53,10.29,5.47
2026-04-20 00:30:44,BC_2,6.4,11.98,6.45,5.54,10.37,5.45
2026-04-20 00:30:45,BC_2,6.35,12.01,6.35,5.54,10.29,5.44
2026-04-20 00:30:45,BC_2,6.37,12.0,6.36,5.55,10.48,5.55
2026-04-20 00:30:45,BC_2,6.73,11.77,6.41,5.53,9.93,5.47
2026-04-20 00:30:46,BC_2,6.56,11.87,6.46,5.54,10.09,5.46
2026-04-20 00:30:46,BC_2,6.57,12.01,6.5,5.53,10.11,5.45
2026-04-20 00:30:47,BC_2,6.83,12.02,6.37,5.56,10.28,5.58
2026-04-20 00:30:47,BC_2,6.71,11.83,6.33,5.56,10.08,5.49
2026-04-20 00:30:47,BC_2,6.81,11.67,6.37,5.55,9.87,5.56
2026-04-20 00:30:48,BC_2,6.76,11.75,6.37,5.54,10.26,5.53
2026-04-20 00:30:48,BC_2,6.73,11.62,6.39,5.53,10.3,5.54
2026-04-20 00:30:49,BC_2,6.72,11.77,6.33,5.51,10.28,5.61
2026-04-20 00:30:49,BC_2,6.7,11.93,6.46,5.55,10.36,5.57
2026-04-20 00:31:33,BC_3,5.05,12.24,5.95,9.11,12.46,6.46
2026-04-20 00:31:33,BC_3,5.1,12.11,5.92,9.09,12.51,6.41
2026-04-20 00:31:34,BC_3,5.26,12.14,5.9,9.12,12.6,6.38
2026-04-20 00:31:34,BC_3,5.18,12.13,5.83,9.08,12.56,6.37
2026-04-20 00:31:34,BC_3,5.12,11.87,6.05,9.12,12.57,6.36
2026-04-20 00:31:35,BC_3,5.06,12.1,5.92,9.13,12.53,6.37
2026-04-20 00:31:35,BC_3,5.03,12.11,5.86,9.12,12.46,6.39
2026-04-20 00:31:36,BC_3,5.12,11.88,5.87,8.99,12.3,6.4
2026-04-20 00:31:36,BC_3,5.07,11.98,5.9,9.06,12.23,6.4
2026-04-20 00:31:36,BC_3,5.0,11.82,5.97,9.05,12.25,6.42
2026-04-20 00:31:37,BC_3,5.06,12.04,5.93,9.11,12.14,6.45
2026-04-20 00:31:37,BC_3,5.07,12.0,6.02,9.04,12.08,6.47
2026-04-20 00:31:38,BC_3,5.16,11.93,5.85,9.07,12.26,6.48
2026-04-20 00:31:38,BC_3,5.08,11.79,5.92,9.05,12.28,6.46
2026-04-20 00:31:38,BC_3,5.01,11.91,5.96,9.06,12.34,6.47
2026-04-20 00:31:39,BC_3,5.11,11.9,5.98,9.1,12.27,6.51
2026-04-20 00:31:39,BC_3,5.03,11.85,5.89,9.08,12.05,6.53
2026-04-20 00:31:40,BC_3,5.11,11.79,5.88,9.06,12.26,6.51
2026-04-20 00:31:40,BC_3,5.03,11.78,5.91,9.1,12.46,6.53
2026-04-20 00:31:40,BC_3,5.17,11.74,5.97,9.07,12.43,6.55
2026-04-20 00:31:41,BC_3,5.06,11.55,5.9,9.07,12.56,6.55
2026-04-20 00:31:41,BC_3,5.07,11.69,5.95,9.06,12.14,6.52
2026-04-20 00:31:42,BC_3,5.01,11.62,5.87,9.07,12.53,6.56
2026-04-20 00:31:42,BC_3,5.05,11.62,5.92,9.1,12.62,6.59
2026-04-20 00:31:42,BC_3,5.09,10.99,5.93,9.16,12.51,6.57
2026-04-20 00:31:43,BC_3,5.34,11.5,5.95,9.11,12.46,6.59
2026-04-20 00:31:43,BC_3,5.55,11.22,5.97,9.03,12.22,6.56
2026-04-20 00:31:43,BC_3,5.02,11.29,5.95,9.11,12.33,6.59
2026-04-20 00:31:44,BC_3,4.99,11.44,5.88,9.06,11.92,6.58
2026-04-20 00:31:44,BC_3,5.16,11.24,5.87,9.08,12.67,6.64
2026-04-20 00:31:45,BC_3,5.09,11.34,5.92,9.12,12.44,6.62
2026-04-20 00:31:45,BC_3,5.15,11.2,5.94,9.07,12.53,6.69
2026-04-20 00:31:46,BC_3,4.99,11.23,5.98,9.06,12.48,6.74
2026-04-20 00:31:46,BC_3,5.13,11.03,5.92,9.07,12.44,6.64
2026-04-20 00:31:46,BC_3,5.12,11.22,5.9,9.04,12.52,6.66
2026-04-20 00:31:47,BC_3,5.01,11.15,5.99,9.03,12.32,6.64
2026-04-20 00:31:47,BC_3,4.99,10.89,5.92,9.04,12.04,6.69
2026-04-20 00:31:48,BC_3,5.01,11.09,5.85,9.33,12.08,6.61
2026-04-20 00:31:48,BC_3,5.24,11.11,5.96,9.08,12.54,6.66
2026-04-20 00:31:48,BC_3,5.0,11.13,5.92,9.03,12.41,6.67
2026-04-20 00:31:49,BC_3,5.23,11.13,5.88,9.06,12.53,6.68
2026-04-20 00:31:49,BC_3,5.11,11.11,5.93,9.07,12.43,6.68
2026-04-20 00:31:50,BC_3,5.03,11.34,5.88,9.06,12.51,6.71
2026-04-20 00:31:50,BC_3,5.06,11.22,5.88,9.05,12.51,6.65
2026-04-20 00:31:50,BC_3,5.02,11.11,5.89,9.1,12.61,6.73
2026-04-20 00:31:51,BC_3,5.12,11.28,5.9,9.06,12.61,6.74
2026-04-20 00:31:51,BC_3,5.02,11.29,5.92,9.09,12.01,6.75
2026-04-20 00:31:52,BC_3,5.04,11.32,5.87,9.06,12.54,6.7
2026-04-20 00:31:52,BC_3,5.07,11.29,5.91,9.06,12.51,6.68
2026-04-20 00:31:52,BC_3,5.19,11.28,5.95,9.05,12.71,6.62
2026-04-20 00:31:53,BC_3,5.0,11.32,5.88,9.06,12.59,6.65
2026-04-20 00:31:53,BC_3,5.04,11.31,5.86,9.04,12.45,6.78
2026-04-20 00:31:54,BC_3,5.14,11.28,5.94,9.08,12.57,6.72
2026-04-20 00:31:54,BC_3,5.12,11.29,5.99,9.1,12.53,6.67
2026-04-20 00:31:54,BC_3,5.09,11.29,5.87,9.04,12.05,6.69
2026-04-20 00:31:55,BC_3,5.04,11.12,5.99,9.03,12.54,6.61
2026-04-20 00:31:55,BC_3,5.22,11.04,5.91,9.09,12.5,6.58
2026-04-20 00:31:56,BC_3,5.04,10.96,5.86,9.03,11.82,6.66
2026-04-20 00:31:56,BC_3,5.01,10.98,6.03,9.03,12.55,6.61
2026-04-20 00:31:56,BC_3,5.35,11.2,5.94,9.06,12.31,6.63
2026-04-20 00:31:57,BC_3,5.0,10.96,5.92,9.05,12.34,6.71
2026-04-20 00:31:57,BC_3,5.07,10.98,5.89,9.06,12.28,6.76
2026-04-20 00:31:58,BC_3,5.17,11.11,5.85,9.06,12.39,6.72
2026-04-20 00:31:58,BC_3,4.98,11.05,5.86,9.08,12.53,6.74
2026-04-20 00:31:58,BC_3,5.09,10.8,5.92,9.05,12.55,6.72
2026-04-20 00:31:59,BC_3,5.04,10.91,5.88,9.1,12.49,6.68
2026-04-20 00:31:59,BC_3,4.97,10.99,5.94,9.06,12.62,6.74
2026-04-20 00:32:00,BC_3,5.22,11.21,5.96,9.08,12.35,6.73
2026-04-20 00:32:00,BC_3,5.05,11.11,5.94,9.06,12.33,6.73
2026-04-20 00:32:00,BC_3,5.17,10.95,5.92,9.09,12.41,6.72
2026-04-20 00:32:01,BC_3,5.17,11.18,5.91,9.11,12.54,6.77
2026-04-20 00:32:01,BC_3,5.07,11.17,5.92,9.08,12.64,6.77
2026-04-20 00:32:02,BC_3,5.07,11.17,5.91,9.1,12.57,6.81
2026-04-20 00:32:02,BC_3,5.08,11.23,5.94,9.02,12.53,6.81
2026-04-20 00:32:02,BC_3,5.03,11.03,6.04,9.08,12.5,6.88
2026-04-20 00:32:03,BC_3,5.14,11.19,5.89,9.05,12.54,6.8
2026-04-20 00:32:03,BC_3,5.11,11.18,5.91,9.05,12.52,6.74
2026-04-20 00:32:04,BC_3,5.0,10.89,5.99,9.1,12.54,6.72
2026-04-20 00:32:04,BC_3,5.03,11.21,5.99,9.08,12.47,6.75
2026-04-20 00:32:04,BC_3,5.01,11.11,5.9,9.15,12.57,6.74
2026-04-20 00:32:05,BC_3,5.07,11.17,5.92,9.03,12.54,6.72
2026-04-20 00:32:05,BC_3,5.05,11.19,5.93,9.06,12.62,6.66
2026-04-20 00:32:06,BC_3,5.02,11.18,5.94,9.05,12.5,6.69
2026-04-20 00:32:06,BC_3,5.0,11.12,5.94,9.11,12.5,6.7
2026-04-20 00:32:06,BC_3,5.11,10.98,5.93,9.06,12.35,6.79
2026-04-20 00:32:07,BC_3,5.11,10.87,5.92,9.02,12.24,6.8
2026-04-20 00:32:07,BC_3,5.16,10.97,5.89,9.05,12.51,6.8
2026-04-20 00:32:08,BC_3,5.04,10.91,5.91,9.03,12.46,6.76
2026-04-20 00:32:08,BC_3,5.01,11.17,5.93,9.07,12.26,6.77
2026-04-20 00:32:08,BC_3,5.07,11.03,5.95,9.05,12.45,6.83
2026-04-20 00:32:09,BC_3,4.96,10.96,5.91,9.07,12.29,6.7
2026-04-20 00:32:09,BC_3,5.06,11.09,5.91,9.11,12.48,6.73
2026-04-20 00:32:10,BC_3,4.97,11.07,5.92,9.08,12.38,6.66
2026-04-20 00:32:10,BC_3,4.98,10.92,5.88,9.1,12.48,6.71
2026-04-20 00:32:10,BC_3,5.0,10.98,5.85,9.08,12.54,6.73
2026-04-20 00:32:11,BC_3,5.02,10.77,6.21,9.05,12.47,6.87
2026-04-20 00:32:11,BC_3,5.02,10.91,5.93,9.09,12.41,6.74
2026-04-20 00:32:12,BC_3,5.17,10.83,5.9,9.07,12.53,6.8
2026-04-20 00:32:12,BC_3,5.01,10.86,5.9,9.11,12.54,6.78
2026-04-20 00:32:12,BC_3,5.0,11.08,6.4,9.08,12.57,6.79
2026-04-20 00:32:13,BC_3,5.19,11.16,5.93,9.01,12.54,6.73
2026-04-20 00:32:13,BC_3,5.04,11.09,5.98,9.09,12.52,6.71
2026-04-20 00:32:14,BC_3,5.16,11.1,5.9,9.06,12.51,6.73
2026-04-20 00:32:14,BC_3,5.08,11.04,5.95,9.18,12.57,6.76
2026-04-20 00:32:14,BC_3,5.05,10.98,5.98,9.04,12.63,6.74
2026-04-20 00:32:15,BC_3,5.14,11.15,6.01,9.06,12.57,6.71
2026-04-20 00:32:15,BC_3,5.09,11.11,6.14,9.16,12.62,6.77
2026-04-20 00:32:16,BC_3,4.99,10.89,5.91,9.06,12.58,6.73
2026-04-20 00:32:16,BC_3,4.98,11.09,5.9,9.11,12.52,6.69
2026-04-20 00:32:16,BC_3,5.03,11.11,5.87,9.08,12.47,6.72
2026-04-20 00:32:17,BC_3,5.02,11.07,6.0,9.07,12.49,6.75
2026-04-20 00:32:17,BC_3,5.19,11.14,5.9,9.06,12.48,6.7
2026-04-20 00:32:18,BC_3,5.13,10.96,5.9,9.03,12.47,6.68
2026-04-20 00:32:18,BC_3,5.02,11.06,5.92,9.06,12.31,6.75
2026-04-20 00:32:18,BC_3,5.03,10.6,5.9,9.07,12.52,6.77
2026-04-20 00:32:19,BC_3,5.12,10.82,5.87,9.09,12.43,6.86
2026-04-20 00:32:19,BC_3,5.28,10.8,6.01,9.08,12.3,6.81
2026-04-20 00:32:20,BC_3,5.07,11.04,5.86,9.12,12.43,6.71
2026-04-20 00:32:20,BC_3,5.02,10.74,5.88,9.04,12.54,6.82
2026-04-20 00:32:20,BC_3,5.09,10.96,5.94,9.05,12.45,6.82
2026-04-20 00:32:21,BC_3,5.4,10.86,6.0,9.03,12.39,6.81
2026-04-20 00:32:21,BC_3,5.0,10.72,6.06,9.08,12.34,6.8
2026-04-20 00:32:22,BC_3,5.02,10.78,5.91,9.03,12.54,6.92
2026-04-20 00:32:22,BC_3,4.99,10.9,6.09,9.11,12.27,6.79
2026-04-20 00:32:22,BC_3,5.02,10.81,5.98,9.09,12.55,6.88
2026-04-20 00:32:23,BC_3,5.07,10.95,5.92,9.03,12.52,6.78
2026-04-20 00:32:23,BC_3,4.94,10.87,5.9,9.08,12.28,6.84
2026-04-20 00:32:24,BC_3,5.05,10.85,5.87,9.1,12.54,6.79
2026-04-20 00:32:24,BC_3,5.01,11.08,6.16,9.08,12.62,6.79
2026-04-20 00:32:24,BC_3,5.13,11.1,6.01,9.02,12.55,6.76
2026-04-20 00:32:25,BC_3,5.15,10.8,6.01,9.04,12.5,6.86
2026-04-20 00:32:25,BC_3,5.05,11.07,5.96,9.12,12.57,6.82
2026-04-20 00:32:26,BC_3,5.02,10.93,5.9,9.09,12.52,6.79
2026-04-20 00:32:26,BC_3,5.02,11.06,6.33,9.06,12.53,6.74
2026-04-20 00:32:26,BC_3,5.12,11.05,5.88,9.09,12.46,6.88
2026-04-20 00:32:27,BC_3,4.97,11.02,5.95,9.06,12.37,6.82
2026-04-20 00:32:27,BC_3,4.96,11.05,5.94,9.17,12.55,6.77
2026-04-20 00:32:28,BC_3,5.0,11.05,5.9,9.07,12.6,6.78
2026-04-20 00:32:28,BC_3,5.06,11.07,5.89,9.04,12.55,6.85
2026-04-20 00:32:28,BC_3,5.24,10.99,5.91,9.04,12.22,6.82
2026-04-20 00:32:29,BC_3,5.13,10.97,6.04,9.04,12.25,6.74
2026-04-20 00:32:29,BC_3,5.02,10.67,5.88,9.04,12.46,6.82
2026-04-20 00:32:30,BC_3,5.18,10.78,6.0,9.19,12.14,6.9
2026-04-20 00:32:30,BC_3,5.15,10.86,6.22,9.04,12.39,6.94
2026-04-20 00:32:30,BC_3,5.05,10.71,5.89,9.07,12.51,6.91
2026-04-20 00:32:31,BC_3,5.0,10.81,5.87,9.09,12.58,6.87
2026-04-20 00:32:31,BC_3,5.06,10.74,6.03,9.13,12.54,7.02
2026-04-20 00:32:32,BC_3,5.18,10.82,6.0,9.06,12.53,6.94
2026-04-20 00:32:32,BC_3,5.29,10.79,5.91,9.09,12.59,6.89
2026-04-20 00:32:32,BC_3,5.08,10.9,5.92,9.06,12.2,6.92
2026-04-20 00:32:33,BC_3,5.0,10.75,5.89,9.07,12.34,6.76
2026-04-20 00:32:33,BC_3,5.12,11.01,5.87,9.05,12.58,6.76
2026-04-20 00:32:34,BC_3,5.01,11.02,5.92,9.07,12.64,6.75
2026-04-20 00:32:34,BC_3,5.11,10.8,5.93,9.08,12.52,6.71
2026-04-20 00:32:34,BC_3,5.0,10.78,6.0,9.05,12.24,6.85
2026-04-20 00:32:35,BC_3,5.02,10.91,5.91,9.02,12.23,6.82
2026-04-20 00:32:35,BC_3,5.07,11.01,5.98,9.07,12.53,6.8
2026-04-20 00:32:36,BC_3,5.21,11.01,5.9,9.04,12.56,6.87
2026-04-20 00:32:36,BC_3,5.01,10.96,5.86,9.06,12.47,6.82
2026-04-20 00:32:36,BC_3,4.98,10.96,5.9,9.08,12.48,6.88
2026-04-20 00:32:37,BC_3,5.01,10.96,5.98,9.07,12.54,6.89
2026-04-20 00:32:37,BC_3,5.11,11.04,5.96,9.05,12.49,6.9
2026-04-20 00:32:38,BC_3,4.96,11.05,5.91,9.12,12.52,6.99
2026-04-20 00:32:38,BC_3,5.03,10.95,5.99,9.07,12.58,6.83
2026-04-20 00:32:38,BC_3,5.03,11.02,5.9,9.04,12.52,6.81
2026-04-20 00:32:39,BC_3,5.17,10.92,5.95,9.09,12.55,6.86
2026-04-20 00:32:39,BC_3,5.26,10.99,5.93,9.09,12.49,6.83
2026-04-20 00:32:40,BC_3,5.15,10.89,6.13,9.07,12.53,6.79
2026-04-20 00:32:40,BC_3,5.02,11.03,5.86,9.07,12.54,6.77
2026-04-20 00:32:40,BC_3,5.04,10.86,5.86,9.06,12.5,6.73
2026-04-20 00:32:41,BC_3,5.03,10.79,5.88,9.05,12.44,6.78
2026-04-20 00:32:41,BC_3,5.01,10.91,6.07,9.09,12.47,6.88
2026-04-20 00:32:42,BC_3,5.13,10.82,5.94,9.04,12.6,6.82
2026-04-20 00:32:42,BC_3,5.1,10.99,5.95,9.08,12.58,6.85
2026-04-20 00:32:42,BC_3,5.02,11.03,6.01,9.07,12.52,6.81
2026-04-20 00:32:43,BC_3,5.08,11.02,5.94,9.06,12.53,6.87
2026-04-20 00:32:43,BC_3,5.06,10.87,5.95,9.06,12.58,6.88
2026-04-20 00:32:44,BC_3,5.16,11.06,5.93,9.07,12.58,6.9
2026-04-20 00:32:44,BC_3,5.05,10.87,5.97,9.05,12.52,6.81
2026-04-20 00:32:44,BC_3,5.02,11.0,6.06,9.04,12.45,6.77
2026-04-20 00:32:45,BC_3,5.14,10.86,6.05,9.08,12.55,6.75
2026-04-20 00:32:45,BC_3,4.99,11.07,5.92,9.05,12.56,6.76
2026-04-20 00:32:46,BC_3,5.09,11.02,6.04,9.06,12.52,6.77
2026-04-20 00:32:46,BC_3,4.97,11.05,5.88,9.07,12.47,6.76
2026-04-20 00:32:46,BC_3,5.05,10.98,6.11,9.07,12.5,6.71
2026-04-20 00:32:47,BC_3,5.15,10.84,5.91,9.08,12.53,6.81
2026-04-20 00:32:47,BC_3,5.01,10.98,5.88,9.04,12.53,6.78
2026-04-20 00:32:48,BC_3,4.97,10.81,5.92,9.04,12.47,6.73
2026-04-20 00:32:48,BC_3,5.04,10.98,5.95,9.06,12.54,6.75
2026-04-20 00:32:48,BC_3,4.96,11.0,5.85,9.03,12.49,6.76
2026-04-20 00:32:49,BC_3,5.11,11.0,5.92,9.1,12.51,6.73
2026-04-20 00:32:49,BC_3,5.0,11.05,5.89,9.07,12.53,6.75
2026-04-20 00:32:50,BC_3,5.03,11.02,5.91,9.05,12.62,6.73
2026-04-20 00:32:50,BC_3,5.03,11.02,6.04,9.04,12.53,6.79
2026-04-20 00:32:50,BC_3,5.11,11.03,5.98,9.04,12.53,6.72
2026-04-20 00:32:51,BC_3,5.0,11.01,6.01,9.08,12.61,6.75
2026-04-20 00:32:51,BC_3,4.98,10.96,5.88,9.08,12.55,6.74
2026-04-20 00:32:52,BC_3,5.0,10.98,5.89,9.13,12.6,6.79
2026-04-20 00:32:52,BC_3,5.0,10.74,5.94,9.04,12.46,6.73
2026-04-20 00:32:52,BC_3,5.02,10.85,5.92,9.09,12.31,6.7
2026-04-20 00:33:26,BC_4,5.75,12.56,5.71,8.67,12.54,6.83
2026-04-20 00:33:27,BC_4,5.44,12.27,5.7,8.65,12.56,6.73
2026-04-20 00:33:27,BC_4,5.49,12.44,5.69,8.7,12.59,6.72
2026-04-20 00:33:28,BC_4,5.6,12.04,5.74,8.61,12.1,6.72
2026-04-20 00:33:28,BC_4,5.5,12.19,5.63,8.7,12.4,6.67
2026-04-20 00:33:28,BC_4,5.55,12.14,5.64,8.63,12.15,6.68
2026-04-20 00:33:29,BC_4,5.49,12.16,5.71,8.65,11.95,6.7
2026-04-20 00:33:29,BC_4,5.58,12.09,5.72,8.65,11.71,6.71
2026-04-20 00:33:30,BC_4,5.48,12.23,5.7,8.64,11.68,6.72
2026-04-20 00:33:30,BC_4,5.51,12.28,5.63,8.66,11.14,6.74
2026-04-20 00:33:31,BC_4,5.49,12.02,5.71,8.62,11.44,6.76
2026-04-20 00:33:31,BC_4,5.57,12.31,5.63,8.66,12.03,6.8
2026-04-20 00:33:31,BC_4,5.5,12.22,5.65,8.64,11.68,6.82
2026-04-20 00:33:32,BC_4,5.49,11.98,5.8,8.59,11.62,6.84
2026-04-20 00:33:32,BC_4,5.63,12.14,5.74,8.63,11.72,6.81
2026-04-20 00:33:33,BC_4,5.59,12.15,5.67,8.64,11.71,6.82
2026-04-20 00:33:33,BC_4,5.67,11.88,5.71,8.59,12.21,6.78
2026-04-20 00:33:33,BC_4,5.56,11.86,5.62,8.61,12.17,6.82
2026-04-20 00:33:34,BC_4,5.53,12.1,5.64,8.58,12.22,6.84
2026-04-20 00:33:34,BC_4,5.46,12.1,5.67,8.7,12.24,6.8
2026-04-20 00:33:34,BC_4,5.51,12.05,5.69,8.61,12.32,6.84
2026-04-20 00:33:35,BC_4,5.49,11.89,6.03,8.58,12.24,6.85
2026-04-20 00:33:35,BC_4,5.51,11.58,5.69,8.61,12.19,6.85
2026-04-20 00:33:36,BC_4,5.49,11.81,6.13,8.6,12.31,6.82
2026-04-20 00:33:36,BC_4,5.44,11.88,5.76,8.61,12.39,6.87
2026-04-20 00:33:36,BC_4,5.47,11.84,5.64,8.62,12.22,6.91
2026-04-20 00:33:37,BC_4,5.6,11.77,5.85,8.98,12.3,6.88
2026-04-20 00:33:37,BC_4,5.47,11.57,5.69,8.59,12.32,6.86
2026-04-20 00:33:38,BC_4,5.58,11.76,5.81,8.6,12.36,6.86
2026-04-20 00:33:38,BC_4,5.71,11.65,5.7,8.59,11.85,6.88
2026-04-20 00:33:38,BC_4,5.49,11.65,5.69,8.63,11.89,6.86
2026-04-20 00:33:39,BC_4,5.5,11.55,5.65,8.61,12.21,6.85
2026-04-20 00:33:39,BC_4,5.45,11.7,5.72,8.59,12.07,6.91
2026-04-20 00:33:40,BC_4,5.52,11.39,5.68,8.64,11.67,7.0
2026-04-20 00:33:40,BC_4,5.52,11.36,5.76,8.61,11.8,6.91
2026-04-20 00:33:40,BC_4,5.64,11.66,5.72,8.65,11.92,6.94
2026-04-20 00:33:41,BC_4,5.48,11.31,5.66,8.62,12.37,6.94
2026-04-20 00:33:41,BC_4,5.52,11.57,5.69,8.62,11.93,6.95
2026-04-20 00:33:42,BC_4,5.59,11.43,5.62,8.66,12.1,6.88
2026-04-20 00:33:42,BC_4,5.47,11.63,5.68,8.62,12.29,6.91
2026-04-20 00:33:42,BC_4,5.55,11.58,5.76,8.61,12.15,6.97
2026-04-20 00:33:43,BC_4,5.56,11.55,5.72,8.64,12.14,6.94
2026-04-20 00:33:43,BC_4,5.56,11.56,5.7,8.58,12.13,6.93
2026-04-20 00:33:44,BC_4,5.45,11.59,5.64,8.71,12.23,6.91
2026-04-20 00:33:44,BC_4,5.47,11.64,5.71,8.64,12.3,6.94
2026-04-20 00:33:44,BC_4,5.62,11.34,5.74,8.62,11.65,6.93
2026-04-20 00:33:45,BC_4,5.45,11.56,5.74,8.61,12.41,6.93
2026-04-20 00:33:45,BC_4,5.48,11.59,5.7,8.59,12.3,6.91
2026-04-20 00:33:46,BC_4,5.41,11.55,5.68,8.72,12.31,6.91
2026-04-20 00:33:46,BC_4,5.5,11.39,5.66,8.64,11.87,6.93
2026-04-20 00:33:46,BC_4,5.49,11.46,5.7,8.65,12.01,6.97
2026-04-20 00:33:47,BC_4,5.52,11.17,5.66,8.58,11.85,6.96
2026-04-20 00:33:47,BC_4,5.51,11.33,5.66,8.62,11.86,7.0
2026-04-20 00:33:48,BC_4,5.45,11.41,5.89,8.7,11.9,6.95
2026-04-20 00:33:48,BC_4,5.47,11.54,5.71,8.6,11.86,6.97
2026-04-20 00:33:48,BC_4,5.51,11.69,5.71,8.57,12.13,6.98
2026-04-20 00:33:49,BC_4,5.52,11.25,5.7,8.64,11.89,6.98
2026-04-20 00:33:49,BC_4,5.48,11.3,5.66,8.59,11.75,7.03
2026-04-20 00:33:50,BC_4,5.59,11.12,5.68,8.71,12.04,6.99
2026-04-20 00:33:50,BC_4,5.48,11.31,5.67,8.58,11.93,6.86
2026-04-20 00:33:51,BC_4,5.58,11.35,5.73,8.63,11.93,6.92
2026-04-20 00:33:51,BC_4,5.47,11.28,5.8,8.62,11.91,6.88
2026-04-20 00:33:51,BC_4,5.45,11.25,5.75,8.63,11.8,6.97
2026-04-20 00:33:52,BC_4,5.65,11.49,5.74,8.64,12.36,6.96
2026-04-20 00:33:52,BC_4,5.44,11.36,5.81,8.63,12.06,6.98
2026-04-20 00:33:53,BC_4,5.49,11.17,5.88,8.62,12.13,6.95
2026-04-20 00:33:53,BC_4,5.45,11.24,5.69,8.63,11.64,6.96
2026-04-20 00:33:53,BC_4,5.47,11.35,5.61,8.63,12.14,7.01
2026-04-20 00:33:54,BC_4,5.87,11.38,5.73,8.71,11.92,6.97
2026-04-20 00:33:54,BC_4,5.49,11.23,5.7,8.6,12.34,7.06
2026-04-20 00:33:55,BC_4,5.47,11.21,5.78,8.61,11.48,7.03
2026-04-20 00:33:55,BC_4,5.46,11.17,5.8,8.63,11.79,7.01
